date,county,country,nn-predictions_avg,nn-score_avg,vader-predictions_avg,vader-score_avg,textblob-predictions_avg,textblob-score_avg,native-predictions_avg,native-score_avg,id
2020-03-20,Bedfordshire,England,0.2857142857142857,0.2857142857142857,-0.07142857142857142,0.01288214285714285,0.17857142857142858,0.044517431972789116,0.42857142857142855,0.42857142857142855,0
2020-03-20,Berkshire,England,0.25925925925925924,0.25925925925925924,0.4444444444444444,0.28468518518518515,0.2962962962962963,0.07624233962196925,0.48148148148148145,0.48148148148148145,1
2020-03-20,Buckinghamshire,England,0.2,0.2,0.4,0.22566000000000003,0.5,0.18673716329966333,0.3333333333333333,0.3333333333333333,2
2020-03-20,Cambridgeshire,England,0.13636363636363635,0.13636363636363635,0.20454545454545456,0.19219772727272727,0.4090909090909091,0.11028019644496917,0.22727272727272727,0.22727272727272727,3
2020-03-20,Cheshire,England,0.48148148148148145,0.48148148148148145,-0.07407407407407407,-0.016551851851851856,0.37037037037037035,0.10996339051894609,0.3333333333333333,0.3333333333333333,4
2020-03-20,Greater Manchester,England,0.16,0.16,0.14,0.105296,0.2,0.11232392827080329,0.32,0.32,5
2020-03-20,Hertfordshire,England,-0.2765957446808511,-0.2765957446808511,0.0851063829787234,0.10769361702127657,0.3191489361702128,0.0848537425931043,0.06382978723404255,0.06382978723404255,6
2020-03-20,Northamptonshire,England,0.2903225806451613,0.2903225806451613,0.1935483870967742,0.1574903225806452,0.3548387096774194,0.10314783782525717,0.3548387096774194,0.3548387096774194,7
2020-03-20,Rutland,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
2020-03-20,Nottinghamshire,England,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.34607142857142864,0.8571428571428571,0.22228896103896104,1.0,1.0,9
2020-03-20,Oxfordshire,England,-0.07142857142857142,-0.07142857142857142,0.2857142857142857,0.10579999999999999,0.42857142857142855,0.12189419707276848,0.42857142857142855,0.42857142857142855,10
2020-03-20,Shropshire,England,0.4,0.4,0.45,0.23634,0.25,0.09636728896103897,0.6,0.6,11
2020-03-20,South Yorkshire,England,0.2857142857142857,0.2857142857142857,-0.14285714285714285,-0.09785357142857141,0.07142857142857142,0.02400452226345084,0.35714285714285715,0.35714285714285715,12
2020-03-20,Surrey,England,0.13043478260869565,0.13043478260869565,0.3695652173913043,0.2442347826086957,0.3695652173913043,0.15995830084339402,0.5652173913043478,0.5652173913043478,13
2020-03-20,West Midlands,England,0.12,0.12,0.2,0.17819599999999997,0.48,0.16748777457110792,0.36,0.36,14
2020-03-20,West Yorkshire,England,0.08,0.08,0.24,0.179404,0.58,0.15634457070707067,0.36,0.36,15
2020-03-20,Wiltshire,England,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.119375,0.08333333333333333,0.04998511904761904,0.5,0.5,16
2020-03-20,Worcestershire,England,-0.3333333333333333,-0.3333333333333333,0.26666666666666666,0.11081333333333333,0.4666666666666667,0.09542063492063493,0.2,0.2,17
2020-03-20,Herefordshire,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
2020-03-20,City and County of the City of London,England,0.16,0.16,0.06,0.08341199999999999,0.22,0.06208773448773448,0.28,0.28,19
2020-03-20,Greater London,England,0.16,0.16,0.06,0.08341199999999999,0.22,0.06208773448773448,0.28,0.28,20
2020-03-20,Tweeddale,Scotland,-0.14285714285714285,-0.14285714285714285,-0.5714285714285714,-0.3681285714285714,0.2857142857142857,-0.03166276927437644,0.14285714285714285,0.14285714285714285,21
2020-03-20,Stirling and Falkirk,Scotland,-0.058823529411764705,-0.058823529411764705,0.0,0.11524117647058825,0.23529411764705882,0.03465261862320686,-0.4117647058823529,-0.4117647058823529,22
2020-03-20,Clackmannan,Scotland,0.4117647058823529,0.4117647058823529,0.058823529411764705,0.05662941176470588,0.4117647058823529,0.10709001782531191,0.29411764705882354,0.29411764705882354,23
2020-03-20,Nairn,Scotland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
2020-03-20,City of Edinburgh,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
2020-03-20,East Lothian,Scotland,1.0,1.0,1.0,0.6623,1.0,0.3846801346801347,1.0,1.0,26
2020-03-20,Midlothian,Scotland,0.16,0.16,0.2,0.08241199999999999,0.16,0.07171426767676767,0.48,0.48,27
2020-03-20,West Lothian,Scotland,0.23076923076923078,0.23076923076923078,0.38461538461538464,0.22850769230769236,0.2692307692307692,0.06377183580308579,0.07692307692307693,0.07692307692307693,28
2020-03-20,Perth and Kinross,Scotland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
2020-03-20,City of Dundee,Scotland,0.2631578947368421,0.2631578947368421,0.42105263157894735,0.30367894736842105,0.3157894736842105,0.12904040404040404,0.47368421052631576,0.47368421052631576,30
2020-03-20,Lanarkshire,Scotland,0.1794871794871795,0.1794871794871795,0.23076923076923078,0.17936153846153846,0.1794871794871795,0.09268518518518518,0.3333333333333333,0.3333333333333333,31
2020-03-20,City of Glasgow,Scotland,0.0,0.0,1.0,0.45320000000000005,1.0,0.3625,1.0,1.0,32
2020-03-20,"Roxburgh, Ettrick and Lauderdale",Scotland,-0.14285714285714285,-0.14285714285714285,-0.5714285714285714,-0.3681285714285714,0.2857142857142857,-0.03166276927437644,0.14285714285714285,0.14285714285714285,33
2020-03-20,Berwickshire,Scotland,-0.14285714285714285,-0.14285714285714285,-0.5714285714285714,-0.3681285714285714,0.2857142857142857,-0.03166276927437644,0.14285714285714285,0.14285714285714285,34
