,country,volume,deaths,cases,index,nn-score_avg,textblob-score_avg,vader-score_avg,native-score_avg
373,Scotland,0.047903188070389124,-0.960982786400086,-0.9525076432461341,0,0.12612330198537097,0.03522566931183947,0.03501596133751305,0.06029258098223615
374,Northern Ireland,-0.7835232295468961,0.0,-0.7282825441434595,0,0.19999999999999998,0.11722222222222223,0.2391283333333333,0.3333333333333333
375,Wales,-0.005470003302315967,-0.7077232655620713,-0.5114943988089603,0,0.44833333333333336,0.2415152086339586,0.32985166666666665,0.29666666666666663
376,England,-0.1780857041234871,-0.8196927425979564,-0.7742405321918284,0,0.249912071205173,0.13433174831432687,0.280778941770147,0.38260225875728937
377,Scotland,0.047903188070389124,-0.9089505894131579,-0.9733336173827903,0,0.12848932676518882,0.015503609947113637,0.09927383004926109,0.057471264367816105
378,Northern Ireland,-0.30581227118716153,0.0,-0.7353976250011512,0,0.07407407407407407,0.12267817059483725,0.24459907407407408,0.14814814814814814
379,Wales,-0.17818244799671995,-0.9233531573142162,-0.5437869548881172,0,0.415,0.07651809163059162,0.2848785,0.525
380,England,0.420550279120794,-0.7415990094987053,-0.771707913879459,0,0.14378975261394075,0.10744001518764468,0.16042461518635648,0.35914583239331277
381,Scotland,0.14755972699065678,-1.0130149833870141,-0.976804613072233,0,0.06349325337331335,0.049885010171794496,0.08995449275362317,0.054172913543228375
382,Northern Ireland,0.05247094758263942,0.0,-0.7377693186203819,0,0.0641025641025641,0.0239546969234469,0.2123525641025641,-0.21794871794871795
383,Wales,0.296776774912891,-0.9952297878982646,-0.5660576832185703,0,0.3245967741935484,0.0910386446550761,0.13124126344086023,0.3239247311827957
384,England,0.10601272860261242,-0.7656278504523211,-0.7798597790723983,0,0.1047594811342135,0.0996567983745341,0.11417478850800228,0.28185894754390634
385,Scotland,0.6790612678987509,-1.0130149833870141,-0.982011106606397,0,0.09234668380095666,0.08383481447364682,0.14146427679017634,0.24499654934437542
386,Northern Ireland,-0.7835232295468961,0.0,-0.7330259313819206,0,-0.09523809523809525,0.07827380952380952,0.13386666666666666,-0.14285714285714288
387,Wales,0.642201664301699,-0.635846634978023,-0.5705118288846609,0,-0.04464285714285718,0.08143965564445474,0.08875803571428567,0.0669642857142857
388,England,0.19733008197885868,-0.7325881941410993,-0.7676715534441201,0,0.17789018495684106,0.11033063959215869,0.18522514553509134,0.34240388935912064
389,Scotland,0.18077857329741265,-1.0650471803739423,-0.9889530979852824,0,0.17444849004069393,0.1672746526364472,0.1356594256443207,0.07699721567787535
390,Northern Ireland,1.1273206038920423,0.0,-0.7353976250011512,0,0.34074074074074073,0.09800014029180697,0.10233148148148148,0.007407407407407381
391,Wales,0.08088621904488603,-0.4202167432258781,-0.483655988395894,0,0.16785714285714282,0.08134083393458388,0.08965113095238092,0.16785714285714282
392,England,0.004549002629005448,-0.7926602965251387,-0.7744779651586131,0,0.28831284258119083,0.10681991824316607,0.18485678691125745,0.343303122184183
393,Scotland,0.31365395852443617,-1.0650471803739423,-0.9681271238486263,0,0.17773613193403298,0.02832601097201218,0.09604775862068965,0.25314842578710645
394,Northern Ireland,-0.7835232295468961,0.0,-0.7282825441434595,0,-0.022222222222222216,0.0431898148148148,0.049795555555555565,0.11111111111111112
395,Wales,0.33995488608649205,-0.9233531573142162,-0.5504681733872532,0,0.13863636363636364,0.04149667198397665,0.11410761363636365,0.2011363636363636
396,England,-0.059711357154278964,-0.861743214266784,-0.7731325116801668,0,0.16917949292620507,0.08667827094627309,0.11183234238219832,0.28726864528187485
397,Scotland,0.014684341763633245,-0.8569183924262297,-0.971598119538069,0,0.16666666666666666,0.1149823581325018,0.112014224137931,0.1896551724137931
398,Northern Ireland,-0.18638453159722787,0.0,-0.7330259313819206,0,0.19999999999999998,0.0431111111111111,0.007733333333333314,0.39999999999999997
399,Wales,-0.005470003302315967,-0.635846634978023,-0.5716253653011836,0,-0.1446078431372549,0.1033219673207035,0.10427855392156861,0.36029411764705876
400,England,0.11615910119997311,-0.8467251886707742,-0.7770897277932441,0,0.29148612482856506,0.13033162067388562,0.21568562456406606,0.2525614100007397
401,Scotland,0.6790612678987509,-1.0130149833870141,-0.9837466044511184,0,0.07939986050930578,0.06592220404136766,0.07544968883690023,0.24847356541509466
402,Northern Ireland,-0.6640954899569624,0.0,-0.7353976250011512,0,0.27777777777777773,0.08204094516594516,0.24468333333333334,0.4444444444444444
403,Wales,-0.048648114475916965,-0.9233531573142162,-0.5950096300481592,0,0.32722222222222225,0.13244660143097642,0.2444513888888889,0.42666666666666664
404,England,1.2457885837061307,-0.8887756603396018,-0.7804929336504907,0,0.5405748046646814,0.053565505456206496,-0.11375392774803497,0.5986596240004743
405,Scotland,1.4763135792608921,-1.0130149833870141,-0.9889530979852824,0,0.25757575757575757,0.02747756510882535,-0.029992965865552064,0.15733194009056078
406,Northern Ireland,0.530181905942374,0.0,-0.7235391569049984,0,0.1875,0.024156901041666665,-0.041246527777777785,0.11805555555555554
407,Wales,1.505763887773719,-0.8514765267301679,-0.4936778161445979,0,0.5018939393939394,0.03181568500549321,-0.20172793560606056,0.5151515151515151
408,England,0.5625994954838438,-0.8557360040283801,-0.7728159343911206,0,0.32463660730675525,0.1281591936049339,0.10970851135816395,0.45713978612260314
409,Scotland,0.41331049744470383,-1.0650471803739423,-0.9802756087616756,0,0.11131934032983509,0.05969505523888487,0.10536834082958518,0.18040979510244878
410,Northern Ireland,0.530181905942374,0.0,-0.7306542377626901,0,-0.0111111111111111,0.0216033950617284,0.013613611111111113,0.09444444444444444
411,Wales,0.512667330780896,-0.7795998961461196,-0.5938960936316366,0,0.06550802139037432,0.08948698001066815,0.06379491978609626,0.21189839572192512
412,England,0.3698184161339905,-0.9007900808164097,-0.7743196765140901,0,0.22426326836839974,0.09938383723438113,0.1875959915741098,0.34914529636682334
413,Scotland,0.014684341763633245,-1.0650471803739423,-0.9837466044511184,0,0.09195402298850575,0.10301850292034155,0.11499252873563218,0.16379310344827586
414,Northern Ireland,0.530181905942374,0.0,-0.7353976250011512,0,0.101010101010101,0.08525057574299995,0.22372979797979797,0.12626262626262627
415,Wales,0.16724244139208802,-0.7795998961461196,-0.5872148751325007,0,0.3090909090909091,0.1442897652116402,0.2410201136363636,0.40454545454545454
416,England,0.14998034319117542,-0.8797648449819959,-0.7469357410115948,0,0.24341455826983943,0.1549066769254505,0.2680769725685626,0.3612882725670589
417,Scotland,0.081122034377145,-1.0650471803739423,-0.9889530979852824,0,-0.04597701149425288,0.07138773843560121,0.01712399425287356,0.27873563218390807
418,Northern Ireland,0.6496096455323077,0.0,-0.7211674632857679,0,0.13553113553113552,0.029626311188811188,0.044558241758241746,0.13553113553113552
419,Wales,0.25359866373929,-0.8514765267301679,-0.5771930473837968,0,0.08279914529914528,0.02721740347670404,0.0725111111111111,0.2393162393162393
420,England,0.332615049943668,-0.8917792654588037,-0.7485977717790873,0,0.20732968564561763,0.12629792286836994,0.193509422873129,0.4510451390377887
421,Scotland,0.4465293437514597,-1.0130149833870141,-0.976804613072233,0,0.02467781260884709,0.07697298924081837,0.09602600661790317,0.14740508533611982
422,Northern Ireland,0.05247094758263942,0.0,-0.7282825441434595,0,0.19047619047619047,0.06663922387136673,0.15233571428571432,0.21428571428571427
423,Wales,-0.09182622564951796,-1.067106418482313,-0.5938960936316366,0,0.3567307692307692,0.11579742739898988,0.19028403846153844,0.5769230769230769
424,England,0.376582664532231,-0.8857720552203998,-0.7425036589649481,0,0.30237462133434967,0.10482180559704293,0.20234630083576585,0.44531490277788793
425,Scotland,0.14755972699065678,-1.0650471803739423,-0.9785401109169544,0,0.07576211894052973,0.03795221591430628,0.0993721264367816,0.19645177411294354
426,Northern Ireland,-0.7835232295468961,0.0,-0.7377693186203819,0,0.23809523809523805,0.12150678411095077,0.2176357142857143,0.3333333333333333
427,Wales,0.12406433021848703,-0.9233531573142162,-0.5849878022994554,0,0.18749999999999997,0.043000475811115685,0.08591607142857138,0.125
428,England,0.06542723821316963,-0.9188117115316214,-0.7493892150017027,0,0.08049304357995307,0.11925924276258135,0.16788441734708162,0.27164533654181366
429,Scotland,-0.18462873607690206,-1.0130149833870141,-0.982011106606397,0,0.014614121510673239,0.07110355623440598,0.14254858784893268,0.1891625615763547
430,Northern Ireland,0.17189868717257306,0.0,-0.7377693186203819,0,-0.02424242424242425,0.027269500561167215,-4.9090909090901413e-05,-0.018181818181818184
431,Wales,0.08088621904488603,-0.9233531573142162,-0.6061449942133857,0,-0.022849462365591433,-0.0024411844176209126,-0.028915322580645154,0.13306451612903228
432,England,-0.35395616247773914,-0.9067972910548135,-0.7621314508858118,0,0.21788989061378872,0.12930855044917794,0.29521853277364163,0.3540513579389652
433,Scotland,-0.4503795065309491,-1.0650471803739423,-0.9906885958300038,0,0.13914095583787053,0.06119408942287798,0.14651822444041135,0.16152450090744103
434,Northern Ireland,-0.6640954899569624,0.0,-0.7377693186203819,0,-0.09523809523809525,0.020674603174603148,0.06289404761904761,0.19047619047619047
435,Wales,-0.437251115038326,-0.9233531573142162,-0.6139397491290444,0,0.303030303030303,0.11581123481158989,0.139529356060606,0.32954545454545453
436,England,-0.381013156070701,-0.9458441576044392,-0.743057669220779,0,0.11647851288303947,0.08226337279601573,0.17667553035861566,0.25842833340968324
437,Scotland,-0.18462873607690206,-1.0650471803739423,-0.9941595915194464,0,0.1510673234811166,0.02655772612946258,0.056339367816091945,0.1978653530377668
438,Northern Ireland,-0.18638453159722787,0.0,-0.725910850524229,0,0.10606060606060606,0.07984487734487733,0.18407348484848485,0.24242424242424243
439,Wales,-0.09182622564951796,-0.9952297878982646,-0.6206209676281803,0,-0.016666666666666663,0.08983700203566275,0.16774151785714284,0.35416666666666663
440,England,-0.4114522738627831,-0.8917792654588037,-0.7403667622638863,0,0.15584021880517288,0.12183037252806199,0.2272487235580421,0.30536819864672377
441,Scotland,-0.35072296761068145,-1.0650471803739423,-0.9854821022958398,0,0.04018685844243653,0.04430535737457643,0.10942656032946092,0.12060974860163501
442,Northern Ireland,-0.06695679200729424,0.0,-0.7282825441434595,0,0.023809523809523798,0.0185636123136123,0.05858809523809522,0.09523809523809523
443,Wales,-0.48042922621192696,-0.9952297878982646,-0.6083720670464311,0,0.29166666666666663,0.12613901289682536,0.2291604166666667,0.5
444,England,-0.147646586331405,-0.8467251886707742,-0.7394961747190093,0,0.2194346368153332,0.12736347416075228,0.24900519301023527,0.2597617079406546
445,Scotland,-0.15140988977014616,-1.0650471803739423,-0.987217600140561,0,0.12561576354679801,0.0356697591087985,0.04642534893267651,0.020525451559934314
446,Northern Ireland,-0.42524001077709517,0.0,-0.7306542377626901,0,0.0,0.06737584175084173,0.23411250000000003,0.2916666666666667
447,Wales,-0.09182622564951796,-0.9952297878982646,-0.6050314577968631,0,0.23237179487179485,0.14132499444999447,0.141878766025641,0.24839743589743588
448,England,-0.3471919140794987,-0.9458441576044392,-0.7503389468688413,0,0.1597228477091177,0.10787389153414668,0.1916609665533748,0.2295287798038662
449,Scotland,0.3468728048311921,-1.0650471803739423,-0.9663916260039049,0,0.010046275563516938,0.05426505609724653,0.08734483430362741,0.1457083146738319
450,Northern Ireland,0.530181905942374,0.0,-0.7282825441434595,0,0.13888888888888887,0.055951328763828745,0.14556041666666666,0.25
451,Wales,-0.22136055917032096,-1.067106418482313,-0.611712676295999,0,0.04910714285714285,0.1468259564716038,0.1618645089285714,0.3125
452,England,-0.3877774044689415,-0.9037936859356116,-0.724537897811577,0,0.2365441194967423,0.10918509941000304,0.212098558646154,0.4216548066302752
453,Scotland,0.21399741960416854,-1.0650471803739423,-0.9854821022958398,0,0.042770719903206286,0.03930977901366965,0.07418137931034482,0.03321234119782214
454,Northern Ireland,-0.5446677503670289,0.0,-0.7377693186203819,0,0.0,0.032944444444444436,0.008833333333333316,0.06666666666666667
455,Wales,-0.39407300386472494,-0.9952297878982646,-0.615053285545567,0,0.17500000000000004,0.1294733276465047,0.16664875,0.38333333333333336
456,England,-0.5095338756372698,-0.963865788319651,-0.7396544633635325,0,0.29825596025004725,0.11116572048624682,0.1892781531522589,0.23813310956323994
457,Scotland,-0.2510664286904138,-1.0650471803739423,-0.9646561281591836,0,0.07846339987900787,0.07928569988188863,0.09173001814882033,0.099697519661222
458,Northern Ireland,-1.3806619274965644,0.0,-0.7377693186203819,0,0.16666666666666666,0.019444444444444434,0.08925,0.05555555555555555
459,Wales,-0.35089489269112395,-1.067106418482313,-0.6050314577968631,0,0.14473684210526316,0.04632781151901215,0.14995290570175435,0.32785087719298245
460,England,-0.3641025350750999,-0.9067972910548135,-0.748993493390395,0,0.20755449951727903,0.11290506679304839,0.18447467241388962,0.3752771656523629
461,Scotland,-0.2842852749971697,-1.0650471803739423,-0.987217600140561,0,0.022988505747126433,0.04842110572749939,0.08448668582375478,0.12260536398467434
462,Northern Ireland,-0.5446677503670289,0.0,-0.7377693186203819,0,0.25,0.05173874158249159,0.09963541666666668,0.2916666666666667
463,Wales,-0.5667854485591289,-0.9233531573142162,-0.6105991398794763,0,0.42934782608695654,0.04034369681873076,0.08204130434782606,0.11413043478260869
464,England,-0.29646005109269524,-0.8947828705780058,-0.7588865336730883,0,0.1315697895150371,0.11387560606209486,0.12910377341582596,0.24073691804271852
465,Scotland,-0.21784758238365792,-1.0650471803739423,-0.9924240936747251,0,0.1569215392303848,0.11973887190228237,0.15086065717141428,0.14267866066966514
466,Northern Ireland,-0.7835232295468961,0.0,-0.7330259313819206,0,-0.09523809523809525,0.02974902082044938,-0.047545238095238106,-0.047619047619047616
467,Wales,-0.48042922621192696,-0.9952297878982646,-0.5994637757142499,0,0.32142857142857145,0.14957459641053386,0.10870758928571428,0.05357142857142855
468,England,-0.4520377642522259,-0.9188117115316214,-0.748281194490041,0,0.060167172613001606,0.11621511243854041,0.18281662796020462,0.3372256738524461
469,Scotland,-0.05175335084987852,-1.0650471803739423,-0.9889530979852824,0,0.08965517241379309,0.07174726599430263,0.1335919827586207,0.2189655172413793
470,Northern Ireland,-0.30581227118716153,0.0,-0.7164240760473067,0,0.1818181818181818,0.09621167027417026,0.1665409090909091,0.09090909090909093
471,Wales,-0.7826760044271339,-1.067106418482313,-0.6028043849638178,0,0.07500000000000001,0.11804482573753405,0.21531083333333337,0.275
472,England,-0.21867119451292988,-0.9788838139156609,-0.7410790611642403,0,0.1336906823502694,0.08084640132408814,0.1571472472144543,0.290717269259455
473,Scotland,-0.48359835283770497,-1.0650471803739423,-0.9785401109169544,0,0.04448951994590939,0.030223793766897204,0.09171802569303585,0.12454361054766735
474,Northern Ireland,-0.5446677503670289,0.0,-0.6998222207126927,0,0.041666666666666664,0.030101495726495717,-0.0046166666666666665,-0.16666666666666666
475,Wales,-0.48042922621192696,-0.9952297878982646,-0.6028043849638178,0,-0.125,0.03191110697751323,0.011418333333333294,0.0708333333333333
476,England,-0.17470357992436686,-0.9188117115316214,-0.7380715769183015,0,0.22495252792506507,0.11359756606914026,0.2684368491563301,0.3295491513452179
477,Scotland,-0.11819104346339028,-1.0650471803739423,-0.9681271238486263,0,0.11369315342328834,0.0812599376761492,0.08109124187906046,0.11694152923538233
478,Northern Ireland,-0.7835232295468961,0.0,-0.692707139855001,0,0.15555555555555556,0.030813492063492053,0.06781,-0.08888888888888889
479,Wales,-0.22136055917032096,-1.067106418482313,-0.6050314577968631,0,0.31155303030303033,0.16473318821330182,0.2290690340909091,0.35511363636363635
480,England,-0.51291599983639,-0.9548549729620451,-0.7253293410341924,0,0.22606392845650727,0.11322148540081248,0.16111705936698525,0.39811831385234064
481,Scotland,-0.0849721971566344,-1.0650471803739423,-0.9611851324697409,0,0.14942528735632182,0.05457640340183443,0.09110431034482758,0.15517241379310345
482,Northern Ireland,-1.2612341879066307,0.0,-0.7377693186203819,0,0.11111111111111112,-0.04065656565656565,-0.07672222222222222,0.11111111111111112
483,Wales,-0.5667854485591289,-1.067106418482313,-0.611712676295999,0,0.4041666666666667,0.18958333333333327,0.3223341666666667,0.525
484,England,-0.6684937129959208,-0.9488477627236411,-0.7351432369946242,0,0.18604270630584005,0.13807815727133646,0.23335772470984584,0.2342907098836767
485,Scotland,-0.4503795065309491,-1.0650471803739423,-0.9577141367802982,0,0.05047476261869064,0.051997672249733715,0.07006970264867565,0.06496751624187906
486,Northern Ireland,-1.141806448316697,0.0,-0.7377693186203819,0,0.03333333333333333,0.013333333333333334,0.01245666666666665,0.09999999999999999
487,Wales,-0.6531416709063309,-1.067106418482313,-0.5883284115490234,0,0.05921052631578945,0.09578004997104503,0.21482615131578947,0.27960526315789475
488,England,-0.7970144325624896,-0.9368333422468333,-0.7459860091444562,0,0.21550685223697544,0.1083812821091402,0.21861135887146946,0.36915649051707283
489,Scotland,-0.5168171991444609,-1.0650471803739423,-0.9854821022958398,0,0.013957307060755333,0.03803965499470425,0.07618279967159278,0.06239737274220032
490,Northern Ireland,-0.5446677503670289,0.0,-0.7377693186203819,0,0.25,0.060917207792207766,0.10808958333333334,0.2916666666666667
491,Wales,-0.825854115600735,-1.067106418482313,-0.6061449942133857,0,0.21875,0.08599387164755816,0.2667640625,0.21875
492,England,-0.6651115887968005,-0.9518513678428432,-0.7567496369720266,0,0.20960465854082871,0.13683480054039251,0.29208571154810514,0.4251911209358018
493,Scotland,-0.38394181391743737,-1.0650471803739423,-0.9594496346250195,0,0.30131362889983576,0.04585845973417811,0.07848891625615763,0.059934318555008206
494,Northern Ireland,-1.141806448316697,0.0,-0.7330259313819206,0,0.03333333333333333,-0.00946464646464645,0.01423666666666665,-0.03333333333333333
495,Wales,-0.7826760044271339,-0.9952297878982646,-0.5983502392977272,0,0.11029411764705879,0.15672699288048547,0.057174632352941165,0.36029411764705876
496,England,-0.6312903468055983,-0.8947828705780058,-0.747252318300641,0,0.11389753874312462,0.13637120692763854,0.19564659553331015,0.3120284521712548
497,Scotland,-0.5168171991444609,-1.0650471803739423,-0.9802756087616756,0,0.09195402298850575,0.045165113448287705,0.11224084564860427,0.11986863711001643
498,Northern Ireland,-0.9029509691368298,0.0,-0.7164240760473067,0,0.03333333333333333,0.06618939393939392,-0.019721666666666648,0.26666666666666666
499,Wales,0.08088621904488603,-0.9952297878982646,-0.5983502392977272,0,0.05158730158730156,0.1792098180286424,0.4101641865079365,0.41468253968253965
500,England,-0.8409820471510526,-0.963865788319651,-0.7327689073267778,0,0.23698316781348563,0.130524054616775,0.23079197328718903,0.3671489856527539
501,Scotland,-0.5168171991444609,-1.0650471803739423,-0.9698626216933476,0,0.0852994555353902,0.04586536403386921,0.04054922867513612,-0.008166969147005447
502,Northern Ireland,-0.9029509691368298,0.0,-0.7187957696665372,0,0.0,0.06062710437710437,0.10323333333333333,0.3333333333333333
503,Wales,-0.9985665602951389,-1.067106418482313,-0.5749659745507515,0,0.2954545454545454,0.08120080100415683,0.22557585227272725,0.36363636363636365
504,England,-0.6279082226064779,-1.0089198651076805,-0.7338769278384395,0,0.03981783390913223,0.08992539325083808,0.11430919248472145,0.1759545601914352
505,Scotland,-0.4503795065309491,-1.0650471803739423,-0.9629206303144622,0,0.10698496905393458,0.060254085194817945,0.11063094606542882,0.22723253757736514
506,Northern Ireland,-0.9029509691368298,0.0,-0.7021939143319232,0,0.0,0.014429012345678999,0.10273055555555556,0.0
507,Wales,-1.04174467146874,-0.9952297878982646,-0.5727389017177063,0,0.3125,0.14875948378878068,0.063521875,0.3125
508,England,-0.6312903468055983,-0.969872998558055,-0.7321357527486855,0,0.0919938181765466,0.11213503377683907,0.1219303391632046,0.18932489761025428
509,Scotland,-0.18462873607690206,-1.0130149833870141,-0.9507721454014127,0,-0.0987460815047022,0.04859846505810455,0.0027282131661441928,0.02351097178683385
510,Northern Ireland,-1.141806448316697,0.0,-0.7377693186203819,0,0.09999999999999999,0.013333333333333317,0.03584666666666665,0.03333333333333333
511,Wales,-0.30771678151752296,-0.9233531573142162,-0.5894419479655459,0,0.1325,0.23835783842893218,0.41401825000000003,0.505
512,England,-0.65834734039856,-0.9128045012932176,-0.7312651652038085,0,0.08913713404722327,0.12129546779397772,0.11252001710886535,0.2892418317593335
513,Scotland,-0.6164737380647285,-1.0650471803739423,-0.9906885958300038,0,0.10476190476190474,0.03540655659831562,0.027678940886699494,0.1914614121510673
514,Northern Ireland,-0.6640954899569624,0.0,-0.7377693186203819,0,-0.05555555555555556,0.0475115740740741,0.005427777777777754,-0.16666666666666666
515,Wales,-0.9122103379479369,-0.9233531573142162,-0.5983502392977272,0,0.020833333333333308,0.12824269480519476,0.02232812500000001,0.16666666666666666
516,England,-0.7496646937748064,-0.9848910241540648,-0.7395753190412708,0,0.0714616468684053,0.09988883168036626,0.1862044103706635,0.3017909268222159
517,Scotland,-0.5168171991444609,-1.0650471803739423,-0.9924240936747251,0,0.03017241379310345,0.041911568303450476,0.10739949712643677,0.18821839080459768
518,Northern Ireland,-0.7835232295468961,0.0,-0.7377693186203819,0,0.0,0.005078124999999983,0.0009416666666666666,0.041666666666666664
519,Wales,-0.60996355973273,-0.9952297878982646,-0.5727389017177063,0,0.125,0.055364169973544944,0.1831625,0.20833333333333331
520,England,-0.7530468179739266,-0.9878946292732668,-0.7450362772773176,0,0.214453353015357,0.12463515057100642,0.1910640659932909,0.31770528755532895
521,Scotland,-0.9818810474390433,-1.0650471803739423,-0.9906885958300038,0,0.022988505747126436,0.020385583047220976,0.004535057471264364,0.10919540229885057
522,Northern Ireland,-1.141806448316697,0.0,-0.7164240760473067,0,0.3333333333333333,0.17100694444444442,0.18329583333333332,0.3333333333333333
523,Wales,-0.955388449121538,-0.9233531573142162,-0.5994637757142499,0,0.30128205128205127,0.07672581487522893,0.1316528846153846,0.24358974358974358
524,England,-0.8206893019563312,-0.963865788319651,-0.732927195971301,0,0.1999946113327972,0.10198086845962707,0.15115145286427198,0.25043755110944355
525,Scotland,-0.5500360454512168,-1.0650471803739423,-0.9594496346250195,0,-0.0778735632183908,0.05909684504761282,0.07003725574712644,0.17643678160919538
526,Northern Ireland,-0.6640954899569624,0.0,-0.7164240760473067,0,0.23809523809523805,0.06781037414965986,0.12819761904761903,0.28571428571428575
527,Wales,-0.825854115600735,-0.7795998961461196,-0.5872148751325007,0,0.375,0.1597946118551587,0.19991749999999997,0.475
528,England,-0.147646586331405,-1.0029126548692766,-0.7240630318780077,0,0.21615567706792413,0.08709819475211009,0.0732452057105491,0.19353942442410774
529,Scotland,-0.5168171991444609,-1.0650471803739423,-0.9681271238486263,0,0.005409060175794452,0.03688831135902637,0.1061053414469236,0.1440162271805274
530,Northern Ireland,-0.42524001077709517,0.0,-0.7187957696665372,0,0.2222222222222222,0.12343223905723906,0.1637898148148148,0.25925925925925924
531,Wales,-0.437251115038326,-0.9233531573142162,-0.6128262127125217,0,0.025000000000000022,0.12019630456349203,0.160811875,0.21250000000000002
532,England,0.3021759321515859,-0.9308261320084293,-0.7239047432334845,0,0.13434259592051345,0.09390010441114255,0.07358530685529147,0.2582977910871754
533,Scotland,0.014684341763633245,-1.0650471803739423,-0.9455656518672487,0,0.06551724137931035,0.037859669016727195,0.054642586206896555,0.16896551724137931
534,Northern Ireland,-0.30581227118716153,0.0,-0.7140523824280761,0,0.1111111111111111,0.043293467078189284,0.05293333333333331,0.05555555555555555
535,Wales,-0.30771678151752296,-0.7795998961461196,-0.5938960936316366,0,-0.07916666666666665,0.17584916501322748,0.21354791666666664,0.05833333333333332
536,England,-0.5399729934293519,-0.9878946292732668,-0.7311860208815469,0,0.18556614217866838,0.1225041181024382,0.2657344355826773,0.4079524445188215
537,Scotland,-0.48359835283770497,-1.0650471803739423,-0.9663916260039049,0,-0.01859364435429344,0.049563763800103806,0.043896517917511826,0.022312373225152136
538,Northern Ireland,-0.7835232295468961,0.0,-0.7377693186203819,0,0.08333333333333333,0.0487986887726471,0.07987916666666667,0.16666666666666666
539,Wales,-0.6531416709063309,-0.9233531573142162,-0.5994637757142499,0,0.25441176470588234,0.14735807391138267,0.19796073529411762,0.22794117647058823
540,England,-0.5839406080179149,-0.9788838139156609,-0.734826659705578,0,0.05885887491512945,0.07163780244726527,0.050383716916879755,0.2645297679287535
541,Scotland,-0.7493491232917521,-1.0650471803739423,-0.9438301540225275,0,0.005254515599343182,0.031182154743936343,0.09566922003284073,0.1110016420361248
542,Northern Ireland,-0.6640954899569624,0.0,-0.7377693186203819,0,-0.125,0.017448442760942765,0.03451666666666667,0.25
543,Wales,-0.955388449121538,-0.9233531573142162,-0.5816471930498874,0,0.45192307692307687,0.11196957556332553,0.03641826923076921,0.45192307692307687
544,England,-0.7936323083633694,-0.9878946292732668,-0.7205806816984995,0,0.19477623472661515,0.09266375612445005,0.16058564027305516,0.24256482986089684
545,Scotland,-0.3175041213039256,-1.0650471803739423,-0.9663916260039049,0,0.09080459770114943,0.05404391945591657,0.07012505747126437,0.07586206896551723
546,Northern Ireland,-0.9029509691368298,0.0,-0.7377693186203819,0,-0.05555555555555556,0.04065616096866097,0.09931666666666666,0.16666666666666666
547,Wales,-1.0849227826423409,-0.9952297878982646,-0.5961231664646819,0,0.03409090909090909,-0.011631047692837463,-0.05240284090909088,0.10227272727272727
548,England,-0.7868680599651289,-0.9939018395116708,-0.7394961747190093,0,0.2217273329912699,0.1224332224835739,0.1270590513835884,0.42555026647241456
549,Scotland,-0.7161302769849962,-1.0650471803739423,-0.9577141367802982,0,0.09822361546499478,0.017430126528382796,0.10237262277951932,0.2027168234064786
550,Northern Ireland,-0.9029509691368298,0.0,-0.7187957696665372,0,0.27777777777777773,0.01712027684249905,0.059408333333333334,-0.05555555555555556
551,Wales,-1.214457116163144,-0.7795998961461196,-0.5983502392977272,0,0.30357142857142855,0.04364177489177487,0.1122,0.4107142857142857
552,England,-0.7293719485800849,-1.0179306804652866,-0.7246961864561,0,0.05460431659024616,0.12028598617330698,0.149427467198802,0.24622424942813376
553,Scotland,0.7122801142055067,-1.0650471803739423,-0.886558725146723,0,-0.05646284000856715,0.05757693745279751,0.023223446758763484,-0.03786499607339188
554,Northern Ireland,-1.0223787087267635,0.0,-0.7140523824280761,0,-0.3333333333333333,0.14467697811447808,0.15714583333333332,0.08333333333333333
555,Wales,-0.5667854485591289,-0.8514765267301679,-0.6072585306299084,0,0.1375,0.011760360299422762,0.07876437499999997,0.1625
556,England,-0.905242406934337,-0.969872998558055,-0.722955011366346,0,0.05667349455971102,0.07867981881390639,0.09955993715034578,0.14606955640720673
557,Scotland,-0.0849721971566344,-1.0650471803739423,-0.8830877294572803,0,0.14284633998790078,0.03801485906474942,0.019829151542649727,0.12772232304900183
558,Northern Ireland,-0.42524001077709517,0.0,-0.6357864929934673,0,0.02777777777777778,0.055136559042809015,0.06798472222222222,0.25
559,Wales,-0.35089489269112395,-1.067106418482313,-0.6061449942133857,0,0.15,0.09429950251881056,-0.012781562500000024,0.024999999999999994
560,England,-0.6448188436020791,-0.9578585780812471,-0.7253293410341924,0,0.16815672159852385,0.10255116656269421,0.163343047442406,0.34960151099074754
561,Scotland,-0.11819104346339028,-1.0650471803739423,-0.9230041798858712,0,0.12626262626262627,0.0275773697751354,0.03430653082549633,0.08124346917450366
562,Northern Ireland,-0.5446677503670289,0.0,-0.7021939143319232,0,0.2222222222222222,0.01790029928918815,0.0469462962962963,0.2222222222222222
563,Wales,-0.6531416709063309,-0.7077232655620713,-0.6039179213803405,0,0.25,0.0972306835718294,0.21541541666666664,0.33333333333333337
564,England,-0.8748032891422549,-0.9578585780812471,-0.7345892267387935,0,0.1020659614766191,0.09762435183085076,0.21155717990727502,0.24819675358101392
565,Scotland,-0.5500360454512168,-1.0650471803739423,-0.8935007165256084,0,0.07736516357206012,0.03172432884537769,0.023053116710875333,0.09799587385794281
566,Northern Ireland,-1.141806448316697,0.0,-0.7377693186203819,0,0.16666666666666666,0.050054012345679,0.1467861111111111,0.2222222222222222
